Date,ITEM_ID,MARKET_ID,YESTERDAYS_PRICE,IS_HOLIDAY,FUEL_PRICE,TODAYS_PRICE,,,,,,,,,,
16/06/2025,3,1,400,1,274,355,,,,,,,,,,
16/06/2025,4,0,450,1,274,300,,,,,,,,,,
16/06/2025,4,1,200,1,274,215,,,,,,,,,,
16/06/2025,5,0,450,1,274,350,,,,,,,,,,
16/06/2025,5,1,260,1,274,225,,,,,,,,,,
16/06/2025,6,0,100,1,274,120,,,,,,,,,,
16/06/2025,6,1,110,1,274,115,,,,,,,,,,
16/06/2025,7,0,250,1,274,150,,,,,,,,,,
16/06/2025,7,1,195,1,274,110,,,,,,,,,,
16/06/2025,8,0,700,1,274,700,,,,,,,,,,
16/06/2025,8,1,625,1,274,425,,,,,,,,,,
16/06/2025,9,0,475,1,274,340,,,,,,,,,,
16/06/2025,9,1,350,1,274,265,,,,,,,,,,
16/06/2025,10,0,350,1,274,367,,,,,,,,,,
16/06/2025,10,1,315,1,274,370,,,,,,,,,,
16/06/2025,11,0,106,1,274,106,,,,,,,,,,
16/06/2025,11,1,113,1,274,103,,,,,,,,,,
16/06/2025,12,0,298,1,274,330,,,,,,,,,,
16/06/2025,12,1,245,1,274,240,,,,,,,,,,
16/06/2025,13,0,250,1,274,250,,,,,,,,,,
16/06/2025,13,1,270,1,274,270,,,,,,,,,,
16/06/2025,14,0,100,1,274,100,,,,,,,,,,
16/06/2025,14,1,65,1,274,55,,,,,,,,,,
16/06/2025,15,0,100,1,274,80,,,,,,,,,,
16/06/2025,15,1,88,1,274,85,,,,,,,,,,
16/06/2025,16,0,415,1,274,415,,,,,,,,,,
16/06/2025,16,1,325,1,274,325,,,,,,,,,,
15/06/2025,1,0,450,0,274,500,,,,,,,,,,
15/06/2025,1,1,545,0,274,375,,,,,,,,,,
15/06/2025,2,0,725,0,274,670,,,,,,,,,,
15/06/2025,2,1,455,0,274,420,,,,,,,,,,
15/06/2025,3,0,455,0,274,420,,,,,,,,,,
15/06/2025,3,1,550,0,274,305,,,,,,,,,,
15/06/2025,4,0,550,0,274,305,,,,,,,,,,
15/06/2025,4,1,500,0,274,230,,,,,,,,,,
15/06/2025,5,0,450,0,274,450,,,,,,,,,,
15/06/2025,5,1,245,0,274,260,,,,,,,,,,
15/06/2025,6,0,100,0,274,100,,,,,,,,,,
15/06/2025,6,1,105,0,274,110,,,,,,,,,,
15/06/2025,7,0,250,0,274,250,,,,,,,,,,
15/06/2025,7,1,245,0,274,195,,,,,,,,,,
15/06/2025,8,0,650,0,274,700,,,,,,,,,,
15/06/2025,8,1,650,0,274,625,,,,,,,,,,
15/06/2025,9,0,450,0,274,255,,,,,,,,,,
15/06/2025,9,1,475,0,274,340,,,,,,,,,,
15/06/2025,10,0,350,0,274,350,,,,,,,,,,
15/06/2025,10,1,315,0,274,335,,,,,,,,,,
15/06/2025,11,0,104,0,274,106,,,,,,,,,,
15/06/2025,11,1,105,0,274,113,,,,,,,,,,
15/06/2025,12,0,288,0,274,298,,,,,,,,,,
15/06/2025,12,1,215,0,274,245,,,,,,,,,,
15/06/2025,13,0,253,0,274,250,,,,,,,,,,
15/06/2025,13,1,270,0,274,270,,,,,,,,,,
15/06/2025,14,0,80,0,274,100,,,,,,,,,,
15/06/2025,14,1,45,0,274,65,,,,,,,,,,
15/06/2025,15,0,100,0,274,100,,,,,,,,,,
15/06/2025,15,1,75,0,274,88,,,,,,,,,,
15/06/2025,16,0,375,0,274,415,,,,,,,,,,
15/06/2025,16,1,325,0,274,325,,,,,,,,,,
14/06/2025,1,0,450,0,274,500,,,,,,,,,,
14/06/2025,1,1,545,0,274,375,,,,,,,,,,
14/06/2025,2,0,725,0,274,670,,,,,,,,,,
14/06/2025,2,1,455,0,274,420,,,,,,,,,,
14/06/2025,3,0,455,0,274,420,,,,,,,,,,
14/06/2025,3,1,550,0,274,305,,,,,,,,,,
14/06/2025,4,0,550,0,274,305,,,,,,,,,,
14/06/2025,4,1,500,0,274,230,,,,,,,,,,
14/06/2025,5,0,450,0,274,450,,,,,,,,,,
14/06/2025,5,1,245,0,274,260,,,,,,,,,,
14/06/2025,6,0,100,0,274,100,,,,,,,,,,
14/06/2025,6,1,105,0,274,110,,,,,,,,,,
14/06/2025,7,0,250,0,274,250,,,,,,,,,,
14/06/2025,7,1,245,0,274,195,,,,,,,,,,
14/06/2025,8,0,650,0,274,700,,,,,,,,,,
14/06/2025,8,1,650,0,274,625,,,,,,,,,,
14/06/2025,9,0,450,0,274,255,,,,,,,,,,
14/06/2025,9,1,475,0,274,340,,,,,,,,,,
14/06/2025,10,0,350,0,274,350,,,,,,,,,,
14/06/2025,10,1,315,0,274,335,,,,,,,,,,
14/06/2025,11,0,104,0,274,106,,,,,,,,,,
14/06/2025,11,1,105,0,274,113,,,,,,,,,,
14/06/2025,12,0,288,0,274,298,,,,,,,,,,
14/06/2025,12,1,215,0,274,245,,,,,,,,,,
14/06/2025,13,0,253,0,274,250,,,,,,,,,,
14/06/2025,13,1,270,0,274,270,,,,,,,,,,
14/06/2025,14,0,80,0,274,100,,,,,,,,,,
14/06/2025,14,1,45,0,274,65,,,,,,,,,,
14/06/2025,15,0,100,0,274,100,,,,,,,,,,
14/06/2025,15,1,75,0,274,88,,,,,,,,,,
14/06/2025,16,0,375,0,274,415,,,,,,,,,,
14/06/2025,16,1,325,0,274,325,,,,,,,,,,
13/06/2025,1,0,450,1,274,500,,,,,,,,,,
13/06/2025,1,1,545,1,274,375,,,,,,,,,,
13/06/2025,2,0,725,1,274,670,,,,,,,,,,
13/06/2025,2,1,455,1,274,420,,,,,,,,,,
13/06/2025,3,0,455,1,274,420,,,,,,,,,,
13/06/2025,3,1,550,1,274,305,,,,,,,,,,
13/06/2025,4,0,550,1,274,305,,,,,,,,,,
13/06/2025,4,1,500,1,274,230,,,,,,,,,,
13/06/2025,5,0,450,1,274,450,,,,,,,,,,
13/06/2025,5,1,245,1,274,260,,,,,,,,,,
13/06/2025,6,0,100,1,274,100,,,,,,,,,,
13/06/2025,6,1,105,1,274,110,,,,,,,,,,
13/06/2025,7,0,250,1,274,250,,,,,,,,,,
13/06/2025,7,1,245,1,274,195,,,,,,,,,,
13/06/2025,8,0,650,1,274,700,,,,,,,,,,
13/06/2025,8,1,650,1,274,625,,,,,,,,,,
13/06/2025,9,0,450,1,274,255,,,,,,,,,,
13/06/2025,9,1,475,1,274,340,,,,,,,,,,
13/06/2025,10,0,350,1,274,350,,,,,,,,,,
13/06/2025,10,1,315,1,274,335,,,,,,,,,,
13/06/2025,11,0,104,1,274,106,,,,,,,,,,
13/06/2025,11,1,105,1,274,113,,,,,,,,,,
13/06/2025,12,0,288,1,274,298,,,,,,,,,,
13/06/2025,12,1,215,1,274,245,,,,,,,,,,
13/06/2025,13,0,253,1,274,250,,,,,,,,,,
13/06/2025,13,1,270,1,274,270,,,,,,,,,,
13/06/2025,14,0,80,1,274,100,,,,,,,,,,
13/06/2025,14,1,45,1,274,65,,,,,,,,,,
13/06/2025,15,0,100,1,274,100,,,,,,,,,,
13/06/2025,15,1,75,1,274,88,,,,,,,,,,
13/06/2025,16,0,375,1,274,415,,,,,,,,,,
13/06/2025,16,1,325,1,274,325,,,,,,,,,,
12/06/2025,1,0,450,1,274,450,,,,,,,,,,
12/06/2025,1,1,545,1,274,500,,,,,,,,,,
12/06/2025,2,0,650,1,274,700,,,,,,,,,,
12/06/2025,2,1,650,1,274,550,,,,,,,,,,
12/06/2025,3,0,420,1,274,400,,,,,,,,,,
12/06/2025,3,1,425,1,274,470,,,,,,,,,,
12/06/2025,4,0,650,1,274,550,,,,,,,,,,
12/06/2025,4,1,450,1,274,500,,,,,,,,,,
12/06/2025,5,0,450,1,274,500,,,,,,,,,,
12/06/2025,5,1,300,1,274,450,,,,,,,,,,
12/06/2025,6,0,100,1,274,100,,,,,,,,,,
12/06/2025,6,1,105,1,274,150,,,,,,,,,,
12/06/2025,7,0,250,1,274,250,,,,,,,,,,
12/06/2025,7,1,245,1,274,300,,,,,,,,,,
12/06/2025,8,0,600,1,274,650,,,,,,,,,,
12/06/2025,8,1,650,1,274,650,,,,,,,,,,
12/06/2025,9,0,300,1,274,450,,,,,,,,,,
12/06/2025,9,1,275,1,274,325,,,,,,,,,,
12/06/2025,10,0,350,1,274,350,,,,,,,,,,
12/06/2025,10,1,346,1,274,340,,,,,,,,,,
12/06/2025,11,0,101,1,274,104,,,,,,,,,,
12/06/2025,11,1,105,1,274,130,,,,,,,,,,
12/06/2025,12,0,290,1,274,288,,,,,,,,,,
12/06/2025,12,1,215,1,274,350,,,,,,,,,,
12/06/2025,13,0,253,1,274,253,,,,,,,,,,
12/06/2025,13,1,270,1,274,270,,,,,,,,,,
12/06/2025,14,0,80,1,274,80,,,,,,,,,,
12/06/2025,14,1,45,1,274,130,,,,,,,,,,
12/06/2025,15,0,100,1,274,100,,,,,,,,,,
12/06/2025,15,1,75,1,274,130,,,,,,,,,,
12/06/2025,16,0,275,1,274,325,,,,,,,,,,
12/06/2025,16,1,800,1,274,770,,,,,,,,,,
11/06/2025,1,0,450,1,274,500,,,,,,,,,,
11/06/2025,1,1,500,1,274,470,,,,,,,,,,
11/06/2025,2,0,600,1,274,600,,,,,,,,,,
11/06/2025,2,1,610,1,274,650,,,,,,,,,,
11/06/2025,3,0,500,1,274,470,,,,,,,,,,
11/06/2025,3,1,600,1,274,650,,,,,,,,,,
11/06/2025,4,0,600,1,274,650,,,,,,,,,,
11/06/2025,4,1,700,1,274,650,,,,,,,,,,
11/06/2025,5,0,400,1,274,400,,,,,,,,,,
11/06/2025,5,1,245,1,274,450,,,,,,,,,,
11/06/2025,6,0,100,1,274,100,,,,,,,,,,
11/06/2025,6,1,83,1,274,150,,,,,,,,,,
11/06/2025,7,0,250,1,274,250,,,,,,,,,,
11/06/2025,7,1,225,1,274,300,,,,,,,,,,
11/06/2025,8,0,700,1,274,650,,,,,,,,,,
11/06/2025,8,1,120,1,274,130,,,,,,,,,,
11/06/2025,9,0,250,1,274,250,,,,,,,,,,
11/06/2025,9,1,245,1,274,300,,,,,,,,,,
11/06/2025,10,0,350,1,274,350,,,,,,,,,,
11/06/2025,10,1,342,1,274,346,,,,,,,,,,
11/06/2025,11,0,98,1,274,101,,,,,,,,,,
11/06/2025,11,1,98,1,274,130,,,,,,,,,,
11/06/2025,12,0,287,1,274,290,,,,,,,,,,
11/06/2025,12,1,245,1,274,330,,,,,,,,,,
11/06/2025,13,0,250,1,274,253,,,,,,,,,,
11/06/2025,13,1,270,1,274,270,,,,,,,,,,
11/06/2025,14,0,80,1,274,80,,,,,,,,,,
11/06/2025,14,1,50,1,274,130,,,,,,,,,,
11/06/2025,15,0,120,1,274,130,,,,,,,,,,
11/06/2025,15,1,890,1,274,780,,,,,,,,,,
11/06/2025,16,0,275,1,274,275,,,,,,,,,,
11/06/2025,16,1,275,1,274,305,,,,,,,,,,
10/06/2025,1,0,400,1,274,400,,,,,,,,,,
10/06/2025,1,1,545,1,274,275,,,,,,,,,,
10/06/2025,2,0,600,1,274,505,,,,,,,,,,
10/06/2025,2,1,650,1,274,640,,,,,,,,,,
10/06/2025,3,0,400,1,274,375,,,,,,,,,,
10/06/2025,3,1,500,1,274,395,,,,,,,,,,
10/06/2025,4,0,650,1,274,525,,,,,,,,,,
10/06/2025,4,1,600,1,274,340,,,,,,,,,,
10/06/2025,5,0,400,1,274,400,,,,,,,,,,
10/06/2025,5,1,345,1,274,245,,,,,,,,,,
10/06/2025,6,0,130,1,274,100,,,,,,,,,,
10/06/2025,6,1,95,1,274,83,,,,,,,,,,
10/06/2025,7,0,220,1,274,250,,,,,,,,,,
10/06/2025,7,1,175,1,274,225,,,,,,,,,,
10/06/2025,8,0,750,1,274,705,,,,,,,,,,
10/06/2025,8,1,700,1,274,620,,,,,,,,,,
10/06/2025,9,0,300,1,274,250,,,,,,,,,,
10/06/2025,9,1,205,1,274,245,,,,,,,,,,
10/06/2025,10,0,315,1,274,350,,,,,,,,,,
10/06/2025,10,1,340,1,274,342,,,,,,,,,,
10/06/2025,11,0,91,1,274,98,,,,,,,,,,
10/06/2025,11,1,98,1,274,98,,,,,,,,,,
10/06/2025,12,0,297,1,274,287,,,,,,,,,,
10/06/2025,12,1,225,1,274,245,,,,,,,,,,
10/06/2025,13,0,250,1,274,250,,,,,,,,,,
10/06/2025,13,1,270,1,274,270,,,,,,,,,,
10/06/2025,14,0,80,1,274,80,,,,,,,,,,
10/06/2025,14,1,33,1,274,50,,,,,,,,,,
10/06/2025,15,0,70,1,274,90,,,,,,,,,,
10/06/2025,15,1,55,1,274,93,,,,,,,,,,
10/06/2025,16,0,225,1,274,275,,,,,,,,,,
10/06/2025,16,1,275,1,274,275,,,,,,,,,,
09/06/2025,1,0,400,1,274,400,,,,,,,,,,
09/06/2025,1,1,545,1,274,275,,,,,,,,,,
09/06/2025,2,0,600,1,274,505,,,,,,,,,,
09/06/2025,2,1,650,1,274,640,,,,,,,,,,
09/06/2025,3,0,400,1,274,375,,,,,,,,,,
09/06/2025,3,1,500,1,274,395,,,,,,,,,,
09/06/2025,4,0,650,1,274,525,,,,,,,,,,
09/06/2025,4,1,600,1,274,340,,,,,,,,,,
09/06/2025,5,0,400,1,274,400,,,,,,,,,,
09/06/2025,5,1,345,1,274,245,,,,,,,,,,
09/06/2025,6,0,130,1,274,100,,,,,,,,,,
09/06/2025,6,1,95,1,274,83,,,,,,,,,,
09/06/2025,7,0,220,1,274,250,,,,,,,,,,
09/06/2025,7,1,175,1,274,225,,,,,,,,,,
09/06/2025,8,0,750,1,274,705,,,,,,,,,,
09/06/2025,8,1,700,1,274,620,,,,,,,,,,
09/06/2025,9,0,300,1,274,250,,,,,,,,,,
09/06/2025,9,1,205,1,274,245,,,,,,,,,,
09/06/2025,10,0,315,1,274,350,,,,,,,,,,
09/06/2025,10,1,340,1,274,342,,,,,,,,,,
09/06/2025,11,0,91,1,274,98,,,,,,,,,,
09/06/2025,11,1,98,1,274,98,,,,,,,,,,
09/06/2025,12,0,297,1,274,287,,,,,,,,,,
09/06/2025,12,1,225,1,274,245,,,,,,,,,,
09/06/2025,13,0,250,1,274,250,,,,,,,,,,
09/06/2025,13,1,270,1,274,270,,,,,,,,,,
09/06/2025,14,0,80,1,274,80,,,,,,,,,,
09/06/2025,14,1,33,1,274,50,,,,,,,,,,
09/06/2025,15,0,70,1,274,90,,,,,,,,,,
09/06/2025,15,1,55,1,274,93,,,,,,,,,,
09/06/2025,16,0,225,1,274,275,,,,,,,,,,
09/06/2025,16,1,275,1,274,275,,,,,,,,,,
08/06/2025,1,0,500,0,274,400,,,,,,,,,,
08/06/2025,1,1,475,0,274,545,,,,,,,,,,
08/06/2025,2,0,550,0,274,550,,,,,,,,,,
08/06/2025,2,1,500,0,274,475,,,,,,,,,,
08/06/2025,3,0,405,0,274,375,,,,,,,,,,
08/06/2025,3,1,400,0,274,330,,,,,,,,,,
08/06/2025,4,0,550,0,274,600,,,,,,,,,,
08/06/2025,4,1,475,0,274,495,,,,,,,,,,
08/06/2025,5,0,400,0,274,330,,,,,,,,,,
08/06/2025,5,1,450,0,274,375,,,,,,,,,,
08/06/2025,6,0,135,0,274,125,,,,,,,,,,
08/06/2025,6,1,505,0,274,705,,,,,,,,,,
08/06/2025,7,0,200,0,274,220,,,,,,,,,,
08/06/2025,7,1,140,0,274,175,,,,,,,,,,
08/06/2025,8,0,505,0,274,705,,,,,,,,,,
08/06/2025,8,1,750,0,274,680,,,,,,,,,,
08/06/2025,9,0,300,0,274,300,,,,,,,,,,
08/06/2025,9,1,215,0,274,205,,,,,,,,,,
08/06/2025,10,0,333,0,274,315,,,,,,,,,,
08/06/2025,10,1,225,0,274,245,,,,,,,,,,
08/06/2025,11,0,94,0,274,91,,,,,,,,,,
08/06/2025,11,1,108,0,274,98,,,,,,,,,,
08/06/2025,12,0,297,0,274,297,,,,,,,,,,
08/06/2025,12,1,215,0,274,225,,,,,,,,,,
08/06/2025,13,0,250,0,274,250,,,,,,,,,,
08/06/2025,13,1,270,0,274,270,,,,,,,,,,
08/06/2025,14,0,80,0,274,80,,,,,,,,,,
08/06/2025,14,1,50,0,274,33,,,,,,,,,,
08/06/2025,15,0,70,0,274,70,,,,,,,,,,
08/06/2025,15,1,70,0,274,55,,,,,,,,,,
08/06/2025,16,0,230,0,274,225,,,,,,,,,,
08/06/2025,16,1,275,0,274,275,,,,,,,,,,
07/06/2025,1,0,500,0,274,400,,,,,,,,,,
07/06/2025,1,1,475,0,274,545,,,,,,,,,,
07/06/2025,2,0,550,0,274,550,,,,,,,,,,
07/06/2025,2,1,500,0,274,475,,,,,,,,,,
07/06/2025,3,0,405,0,274,375,,,,,,,,,,
07/06/2025,3,1,400,0,274,330,,,,,,,,,,
07/06/2025,4,0,550,0,274,600,,,,,,,,,,
07/06/2025,4,1,475,0,274,495,,,,,,,,,,
07/06/2025,5,0,400,0,274,330,,,,,,,,,,
07/06/2025,5,1,450,0,274,375,,,,,,,,,,
07/06/2025,6,0,135,0,274,125,,,,,,,,,,
07/06/2025,6,1,505,0,274,705,,,,,,,,,,
07/06/2025,7,0,200,0,274,220,,,,,,,,,,
07/06/2025,7,1,140,0,274,175,,,,,,,,,,
07/06/2025,8,0,505,0,274,705,,,,,,,,,,
07/06/2025,8,1,750,0,274,680,,,,,,,,,,
07/06/2025,9,0,300,0,274,300,,,,,,,,,,
07/06/2025,9,1,215,0,274,205,,,,,,,,,,
07/06/2025,10,0,333,0,274,315,,,,,,,,,,
07/06/2025,10,1,225,0,274,245,,,,,,,,,,
07/06/2025,11,0,94,0,274,91,,,,,,,,,,
07/06/2025,11,1,108,0,274,98,,,,,,,,,,
07/06/2025,12,0,297,0,274,297,,,,,,,,,,
07/06/2025,12,1,215,0,274,225,,,,,,,,,,
07/06/2025,13,0,250,0,274,250,,,,,,,,,,
07/06/2025,13,1,270,0,274,270,,,,,,,,,,
07/06/2025,14,0,80,0,274,80,,,,,,,,,,
07/06/2025,14,1,50,0,274,33,,,,,,,,,,
07/06/2025,15,0,70,0,274,70,,,,,,,,,,
07/06/2025,15,1,70,0,274,55,,,,,,,,,,
07/06/2025,16,0,230,0,274,225,,,,,,,,,,
07/06/2025,16,1,275,0,274,275,,,,,,,,,,
06/06/2025,1,0,500,1,274,400,,,,,,,,,,
06/06/2025,1,1,475,1,274,545,,,,,,,,,,
06/06/2025,2,0,550,1,274,550,,,,,,,,,,
06/06/2025,2,1,500,1,274,475,,,,,,,,,,
06/06/2025,3,0,405,1,274,375,,,,,,,,,,
06/06/2025,3,1,400,1,274,330,,,,,,,,,,
06/06/2025,4,0,550,1,274,600,,,,,,,,,,
06/06/2025,4,1,475,1,274,495,,,,,,,,,,
06/06/2025,5,0,400,1,274,330,,,,,,,,,,
06/06/2025,5,1,450,1,274,375,,,,,,,,,,
06/06/2025,6,0,135,1,274,125,,,,,,,,,,
06/06/2025,6,1,505,1,274,705,,,,,,,,,,
06/06/2025,7,0,200,1,274,220,,,,,,,,,,
06/06/2025,7,1,140,1,274,175,,,,,,,,,,
06/06/2025,8,0,505,1,274,705,,,,,,,,,,
06/06/2025,8,1,750,1,274,680,,,,,,,,,,
06/06/2025,9,0,300,1,274,300,,,,,,,,,,
06/06/2025,9,1,215,1,274,205,,,,,,,,,,
06/06/2025,10,0,333,1,274,315,,,,,,,,,,
06/06/2025,10,1,225,1,274,245,,,,,,,,,,
06/06/2025,11,0,94,1,274,91,,,,,,,,,,
06/06/2025,11,1,108,1,274,98,,,,,,,,,,
06/06/2025,12,0,297,1,274,297,,,,,,,,,,
06/06/2025,12,1,215,1,274,225,,,,,,,,,,
06/06/2025,13,0,250,1,274,250,,,,,,,,,,
06/06/2025,13,1,270,1,274,270,,,,,,,,,,
06/06/2025,14,0,80,1,274,80,,,,,,,,,,
06/06/2025,14,1,50,1,274,33,,,,,,,,,,
06/06/2025,15,0,70,1,274,70,,,,,,,,,,
06/06/2025,15,1,70,1,274,55,,,,,,,,,,
06/06/2025,16,0,230,1,274,225,,,,,,,,,,
06/06/2025,16,1,275,1,274,275,,,,,,,,,,
05/06/2025,1,0,400,1,274,405,,,,,,,,,,
05/06/2025,1,1,550,1,274,505,,,,,,,,,,
05/06/2025,2,0,750,1,274,605,,,,,,,,,,
05/06/2025,2,1,600,1,274,530,,,,,,,,,,
05/06/2025,3,0,350,1,274,350,,,,,,,,,,
05/06/2025,3,1,325,1,274,375,,,,,,,,,,
05/06/2025,4,0,415,1,274,505,,,,,,,,,,
05/06/2025,4,1,605,1,274,505,,,,,,,,,,
05/06/2025,5,0,350,1,274,350,,,,,,,,,,
05/06/2025,5,1,325,1,274,300,,,,,,,,,,
05/06/2025,6,0,130,1,274,130,,,,,,,,,,
05/06/2025,6,1,115,1,274,100,,,,,,,,,,
05/06/2025,7,0,200,1,274,200,,,,,,,,,,
05/06/2025,7,1,125,1,274,140,,,,,,,,,,
05/06/2025,8,0,605,1,274,505,,,,,,,,,,
05/06/2025,8,1,500,1,274,600,,,,,,,,,,
05/06/2025,9,0,300,1,274,300,,,,,,,,,,
05/06/2025,9,1,210,1,274,215,,,,,,,,,,
05/06/2025,10,0,320,1,274,333,,,,,,,,,,
05/06/2025,10,1,325,1,274,225,,,,,,,,,,
05/06/2025,11,0,98,1,274,94,,,,,,,,,,
05/06/2025,11,1,98,1,274,108,,,,,,,,,,
05/06/2025,12,0,300,1,274,297,,,,,,,,,,
05/06/2025,12,1,210,1,274,215,,,,,,,,,,
05/06/2025,13,0,250,1,274,250,,,,,,,,,,
05/06/2025,13,1,270,1,274,270,,,,,,,,,,
05/06/2025,14,0,80,1,274,80,,,,,,,,,,
05/06/2025,14,1,55,1,274,50,,,,,,,,,,
05/06/2025,15,0,70,1,274,70,,,,,,,,,,
05/06/2025,15,1,68,1,274,70,,,,,,,,,,
05/06/2025,16,0,195,1,274,230,,,,,,,,,,
05/06/2025,16,1,275,1,274,275,,,,,,,,,,
04/06/2025,1,0,320,1,274,405,,,,,,,,,,
04/06/2025,1,1,380,1,274,315,,,,,,,,,,
04/06/2025,2,0,650,1,274,700,,,,,,,,,,
04/06/2025,2,1,560,1,274,575,,,,,,,,,,
04/06/2025,3,0,380,1,274,315,,,,,,,,,,
04/06/2025,3,1,400,1,274,355,,,,,,,,,,
04/06/2025,4,0,495,1,274,415,,,,,,,,,,
04/06/2025,4,1,350,1,274,330,,,,,,,,,,
04/06/2025,5,0,350,1,274,330,,,,,,,,,,
04/06/2025,5,1,400,1,274,355,,,,,,,,,,
04/06/2025,6,0,130,1,274,130,,,,,,,,,,
04/06/2025,6,1,95,1,274,115,,,,,,,,,,
04/06/2025,7,0,200,1,274,200,,,,,,,,,,
04/06/2025,7,1,155,1,274,125,,,,,,,,,,
04/06/2025,8,0,650,1,274,700,,,,,,,,,,
04/06/2025,8,1,625,1,274,575,,,,,,,,,,
04/06/2025,9,0,300,1,274,300,,,,,,,,,,
04/06/2025,9,1,225,1,274,210,,,,,,,,,,
04/06/2025,10,0,310,1,274,320,,,,,,,,,,
04/06/2025,10,1,265,1,274,325,,,,,,,,,,
04/06/2025,11,0,104,1,274,98,,,,,,,,,,
04/06/2025,11,1,98,1,274,98,,,,,,,,,,
04/06/2025,12,0,323,1,274,300,,,,,,,,,,
04/06/2025,12,1,225,1,274,210,,,,,,,,,,
04/06/2025,13,0,250,1,274,250,,,,,,,,,,
04/06/2025,13,1,270,1,274,270,,,,,,,,,,
04/06/2025,14,0,80,1,274,80,,,,,,,,,,
04/06/2025,14,1,38,1,274,55,,,,,,,,,,
04/06/2025,15,0,80,1,274,70,,,,,,,,,,
04/06/2025,15,1,55,1,274,68,,,,,,,,,,
04/06/2025,16,0,175,1,274,195,,,,,,,,,,
04/06/2025,16,1,275,1,274,275,,,,,,,,,,
03/06/2025,1,0,405,1,274,320,,,,,,,,,,
03/06/2025,1,1,755,1,274,590,,,,,,,,,,
03/06/2025,2,0,755,1,274,590,,,,,,,,,,
03/06/2025,2,1,455,1,274,495,,,,,,,,,,
03/06/2025,3,0,300,1,274,330,,,,,,,,,,
03/06/2025,3,1,290,1,274,285,,,,,,,,,,
03/06/2025,4,0,455,1,274,495,,,,,,,,,,
03/06/2025,4,1,530,1,274,655,,,,,,,,,,
03/06/2025,5,0,350,1,274,300,,,,,,,,,,
03/06/2025,5,1,275,1,274,300,,,,,,,,,,
03/06/2025,6,0,130,1,274,130,,,,,,,,,,
03/06/2025,6,1,125,1,274,95,,,,,,,,,,
03/06/2025,7,0,180,1,274,200,,,,,,,,,,
03/06/2025,7,1,125,1,274,155,,,,,,,,,,
03/06/2025,8,0,530,1,274,655,,,,,,,,,,
03/06/2025,8,1,230,1,274,205,,,,,,,,,,
03/06/2025,9,0,300,1,274,300,,,,,,,,,,
03/06/2025,9,1,210,1,274,225,,,,,,,,,,
03/06/2025,10,0,310,1,274,310,,,,,,,,,,
03/06/2025,10,1,335,1,274,265,,,,,,,,,,
03/06/2025,11,0,105,1,274,104,,,,,,,,,,
03/06/2025,11,1,98,1,274,98,,,,,,,,,,
03/06/2025,12,0,323,1,274,323,,,,,,,,,,
03/06/2025,12,1,225,1,274,225,,,,,,,,,,
03/06/2025,13,0,250,1,274,250,,,,,,,,,,
03/06/2025,13,1,270,1,274,270,,,,,,,,,,
03/06/2025,14,0,80,1,274,80,,,,,,,,,,
03/06/2025,14,1,60,1,274,38,,,,,,,,,,
03/06/2025,15,0,80,1,274,80,,,,,,,,,,
03/06/2025,15,1,60,1,274,55,,,,,,,,,,
03/06/2025,16,0,230,1,274,205,,,,,,,,,,
03/06/2025,16,1,650,1,274,650,,,,,,,,,,
02/06/2025,1,0,350,1,274,345,,,,,,,,,,
02/06/2025,1,1,400,1,274,405,,,,,,,,,,
02/06/2025,2,0,650,1,274,670,,,,,,,,,,
02/06/2025,2,1,700,1,274,755,,,,,,,,,,
02/06/2025,3,0,250,1,274,300,,,,,,,,,,
02/06/2025,3,1,275,1,274,290,,,,,,,,,,
02/06/2025,4,0,500,1,274,550,,,,,,,,,,
02/06/2025,4,1,475,1,274,425,,,,,,,,,,
02/06/2025,5,0,450,1,274,355,,,,,,,,,,
02/06/2025,5,1,400,1,274,305,,,,,,,,,,
02/06/2025,6,0,130,1,274,130,,,,,,,,,,
02/06/2025,6,1,110,1,274,125,,,,,,,,,,
02/06/2025,7,0,180,1,274,180,,,,,,,,,,
02/06/2025,7,1,165,1,274,125,,,,,,,,,,
02/06/2025,8,0,450,1,274,395,,,,,,,,,,
02/06/2025,8,1,700,1,274,530,,,,,,,,,,
02/06/2025,9,0,300,1,274,300,,,,,,,,,,
02/06/2025,9,1,265,1,274,210,,,,,,,,,,
02/06/2025,10,0,350,1,274,310,,,,,,,,,,
02/06/2025,10,1,300,1,274,335,,,,,,,,,,
02/06/2025,11,0,100,1,274,105,,,,,,,,,,
02/06/2025,11,1,118,1,274,98,,,,,,,,,,
02/06/2025,12,0,323,1,274,323,,,,,,,,,,
02/06/2025,12,1,230,1,274,225,,,,,,,,,,
02/06/2025,13,0,250,1,274,250,,,,,,,,,,
02/06/2025,13,1,270,1,274,270,,,,,,,,,,
02/06/2025,14,0,80,1,274,80,,,,,,,,,,
02/06/2025,14,1,50,1,274,60,,,,,,,,,,
02/06/2025,15,0,80,1,274,80,,,,,,,,,,
02/06/2025,15,1,65,1,274,60,,,,,,,,,,
02/06/2025,16,0,245,1,274,200,,,,,,,,,,
02/06/2025,16,1,275,1,274,275,,,,,,,,,,
01/06/2025,1,0,300,0,274,350,,,,,,,,,,
01/06/2025,1,1,520,0,274,670,,,,,,,,,,
01/06/2025,2,0,520,0,274,670,,,,,,,,,,
01/06/2025,2,1,350,0,274,355,,,,,,,,,,
01/06/2025,3,0,350,0,274,355,,,,,,,,,,
